0,G000012725,1,46,381,scaffold
0,G000406925,20,8,381,scaffold
0,G000406925,22,4,381,scaffold
7,G000406925,23,4,381,scaffold
0,G000406925,25,8,381,scaffold
0,G000406925,26,8,381,scaffold
0,G000406925,27,6,381,scaffold
0,G000406925,28,14,381,scaffold
3,G000406925,29,3,381,scaffold
16,G000406925,3,10,381,scaffold
4,G000406925,30,4,381,scaffold
0,G000406925,32,5,381,scaffold
8,G000406925,33,2,381,scaffold
0,G000406925,4,28,381,scaffold
0,G000406925,5,16,381,scaffold
0,G000406925,6,29,381,scaffold
9,G000406925,7,11,381,scaffold
0,G000406925,8,22,381,scaffold
0,G000406925,9,21,381,scaffold
0,G000411155,1,126,381,scaffold
1,G000411155,2,106,381,scaffold
0,G000411155,3,31,381,scaffold
0,G000411155,4,33,381,scaffold
0,G000411155,5,36,381,scaffold
4,G000415565,1,151,381,scaffold
0,G000415565,2,71,381,scaffold
0,G000426285,1,100,381,scaffold
1,G000426285,10,30,381,scaffold
1,G000426285,11,32,381,scaffold
3,G000426285,12,12,381,scaffold
32,G000426285,13,11,381,scaffold
0,G000426285,14,29,381,scaffold
1,G000426285,15,26,381,scaffold
0,G000426285,16,28,381,scaffold
34,G000426285,17,18,381,scaffold
36,G000426285,18,9,381,scaffold
26,G000426285,19,17,381,scaffold
0,G000426285,2,42,381,scaffold
1,G000426285,20,16,381,scaffold
46,G000426285,21,8,381,scaffold
42,G000426285,22,9,381,scaffold
50,G000426285,23,10,381,scaffold
1,G000426285,24,14,381,scaffold
46,G000426285,25,10,381,scaffold
52,G000426285,26,5,381,scaffold
3,G000426285,27,11,381,scaffold
28,G000426285,28,9,381,scaffold
29,G000426285,29,3,381,scaffold
0,G000426285,3,60,381,scaffold
0,G000426285,31,8,381,scaffold
0,G000426285,32,8,381,scaffold
51,G000426285,33,7,381,scaffold
32,G000426285,35,4,381,scaffold
4,G000426285,39,2,381,scaffold
0,G000426285,4,49,381,scaffold
26,G000426285,41,4,381,scaffold
32,G000426285,42,3,381,scaffold
1,G000426285,46,6,381,scaffold
46,G000426285,47,2,381,scaffold
27,G000426285,48,5,381,scaffold
0,G000426285,5,38,381,scaffold
23,G000426285,6,36,381,scaffold
0,G000426285,7,37,381,scaffold
46,G000426285,8,22,381,scaffold
0,G000426285,9,46,381,scaffold
1,G000429025,1,59,381,scaffold
2,G000429025,10,39,381,scaffold
0,G000429025,11,36,381,scaffold
5,G000429025,12,19,381,scaffold
1,G000429025,13,26,381,scaffold
1,G000429025,14,19,381,scaffold
34,G000429025,15,8,381,scaffold
13,G000429025,16,9,381,scaffold
0,G000429025,17,28,381,scaffold
0,G000429025,18,16,381,scaffold
14,G000429025,19,4,381,scaffold
0,G000429025,2,107,381,scaffold
5,G000429025,20,10,381,scaffold
46,G000429025,21,15,381,scaffold
12,G000429025,22,10,381,scaffold
0,G000429025,23,15,381,scaffold
9,G000429025,24,10,381,scaffold
13,G000429025,25,7,381,scaffold
1,G000429025,26,8,381,scaffold
23,G000429025,27,9,381,scaffold
10,G000429025,28,4,381,scaffold
2,G000429025,29,10,381,scaffold
0,G000429025,3,85,381,scaffold
37,G000429025,30,8,381,scaffold
6,G000429025,31,2,381,scaffold
20,G000429025,32,8,381,scaffold
9,G000429025,33,6,381,scaffold
14,G000429025,34,2,381,scaffold
27,G000429025,35,6,381,scaffold
41,G000429025,36,2,381,scaffold
6,G000429025,38,6,381,scaffold
22,G000429025,39,3,381,scaffold
0,G000429025,4,36,381,scaffold
39,G000429025,41,5,381,scaffold
8,G000429025,43,6,381,scaffold
28,G000429025,44,3,381,scaffold
0,G000429025,45,5,381,scaffold
35,G000429025,47,4,381,scaffold
12,G000429025,48,2,381,scaffold
0,G000429025,49,3,381,scaffold
9,G000429025,5,36,381,scaffold
35,G000429025,51,3,381,scaffold
8,G000429025,52,4,381,scaffold
0,G000429025,54,3,381,scaffold
0,G000429025,6,68,381,scaffold
0,G000429025,7,44,381,scaffold
7,G000429025,8,11,381,scaffold
26,G000429025,9,13,381,scaffold
0,G000431835,1,32,381,scaffold
0,G000431835,10,16,381,scaffold
1,G000431835,11,20,381,scaffold
1,G000431835,12,7,381,scaffold
0,G000431835,13,10,381,scaffold
0,G000431835,14,7,381,scaffold
1,G000431835,15,9,381,scaffold
0,G000431835,16,17,381,scaffold
0,G000431835,17,8,381,scaffold
15,G000431835,18,8,381,scaffold
0,G000431835,19,4,381,scaffold
0,G000431835,2,37,381,scaffold
1,G000431835,20,6,381,scaffold
1,G000431835,21,6,381,scaffold
1,G000431835,22,7,381,scaffold
0,G000431835,24,7,381,scaffold
2,G000431835,25,6,381,scaffold
3,G000431835,26,5,381,scaffold
2,G000431835,27,3,381,scaffold
1,G000431835,29,7,381,scaffold
0,G000431835,3,29,381,scaffold
0,G000431835,31,3,381,scaffold
6,G000431835,32,3,381,scaffold
2,G000431835,34,5,381,scaffold
0,G000431835,4,25,381,scaffold
0,G000431835,5,17,381,scaffold
0,G000431835,6,14,381,scaffold
2,G000431835,7,7,381,scaffold
1,G000431835,8,23,381,scaffold
1,G000431835,9,15,381,scaffold
0,G000433735,1,37,381,scaffold
1,G000433735,10,18,381,scaffold
1,G000433735,11,10,381,scaffold
7,G000433735,12,12,381,scaffold
0,G000433735,13,13,381,scaffold
3,G000433735,14,10,381,scaffold
1,G000433735,15,14,381,scaffold
16,G000433735,16,7,381,scaffold
0,G000433735,17,9,381,scaffold
0,G000433735,18,4,381,scaffold
9,G000433735,19,4,381,scaffold
0,G000433735,2,24,381,scaffold
1,G000433735,20,9,381,scaffold
0,G000433735,21,9,381,scaffold
1,G000433735,22,10,381,scaffold
19,G000433735,23,3,381,scaffold
3,G000433735,24,5,381,scaffold
0,G000433735,25,9,381,scaffold
10,G000433735,26,5,381,scaffold
3,G000433735,27,6,381,scaffold
0,G000433735,28,12,381,scaffold
0,G000433735,29,9,381,scaffold
1,G000433735,3,12,381,scaffold
1,G000433735,30,2,381,scaffold
2,G000433735,31,4,381,scaffold
14,G000433735,32,4,381,scaffold
0,G000433735,33,3,381,scaffold
15,G000433735,34,8,381,scaffold
15,G000433735,35,4,381,scaffold
16,G000433735,36,7,381,scaffold
0,G000433735,37,10,381,scaffold
7,G000433735,39,1,381,scaffold
1,G000433735,4,21,381,scaffold
14,G000433735,40,3,381,scaffold
16,G000433735,41,3,381,scaffold
26,G000433735,43,2,381,scaffold
0,G000433735,46,5,381,scaffold
7,G000433735,47,2,381,scaffold
0,G000433735,5,13,381,scaffold
10,G000433735,51,2,381,scaffold
10,G000433735,53,2,381,scaffold
17,G000433735,54,3,381,scaffold
2,G000433735,6,14,381,scaffold
0,G000433735,7,7,381,scaffold
0,G000433735,8,18,381,scaffold
2,G000433735,9,15,381,scaffold
0,G000463355,1,183,381,scaffold
0,G000463355,2,53,381,scaffold
0,G000463355,3,43,381,scaffold
0,G000463355,4,32,381,scaffold
0,G000463355,5,4,381,scaffold
0,G000468615,2,1,381,scaffold
0,G000470825,1,211,381,scaffold
1,G000473865,1,39,381,scaffold
1,G000473865,10,16,381,scaffold
1,G000473865,11,10,381,scaffold
11,G000473865,12,11,381,scaffold
1,G000473865,13,27,381,scaffold
18,G000473865,14,12,381,scaffold
2,G000473865,15,9,381,scaffold
18,G000473865,16,10,381,scaffold
0,G000473865,17,18,381,scaffold
0,G000473865,18,11,381,scaffold
2,G000473865,19,22,381,scaffold
1,G000473865,2,31,381,scaffold
0,G000473865,20,10,381,scaffold
0,G000473865,21,6,381,scaffold
1,G000473865,22,9,381,scaffold
1,G000473865,23,6,381,scaffold
0,G000473865,24,7,381,scaffold
1,G000473865,25,4,381,scaffold
2,G000473865,26,8,381,scaffold
7,G000473865,27,7,381,scaffold
3,G000473865,28,6,381,scaffold
22,G000473865,29,4,381,scaffold
0,G000473865,3,32,381,scaffold
3,G000473865,30,3,381,scaffold
18,G000473865,31,5,381,scaffold
8,G000473865,33,4,381,scaffold
0,G000473865,34,8,381,scaffold
1,G000473865,36,8,381,scaffold
0,G000473865,37,11,381,scaffold
26,G000473865,38,4,381,scaffold
19,G000473865,39,4,381,scaffold
1,G000473865,4,19,381,scaffold
26,G000473865,40,5,381,scaffold
1,G000473865,41,4,381,scaffold
1,G000473865,42,5,381,scaffold
0,G000473865,43,3,381,scaffold
1,G000473865,45,5,381,scaffold
0,G000473865,5,16,381,scaffold
0,G000473865,6,30,381,scaffold
0,G000473865,7,25,381,scaffold
19,G000473865,9,5,381,scaffold
1,G000482325,1,151,381,scaffold
27,G000482325,10,21,381,scaffold
45,G000482325,11,10,381,scaffold
34,G000482325,12,20,381,scaffold
1,G000482325,13,24,381,scaffold
3,G000482325,14,23,381,scaffold
26,G000482325,15,19,381,scaffold
12,G000482325,16,8,381,scaffold
20,G000482325,17,8,381,scaffold
7,G000482325,18,18,381,scaffold
52,G000482325,19,13,381,scaffold
1,G000482325,2,96,381,scaffold
34,G000482325,20,9,381,scaffold
1,G000482325,21,12,381,scaffold
17,G000482325,22,3,381,scaffold
1,G000482325,23,9,381,scaffold
1,G000482325,24,11,381,scaffold
7,G000482325,25,17,381,scaffold
27,G000482325,26,2,381,scaffold
38,G000482325,27,6,381,scaffold
20,G000482325,28,3,381,scaffold
2,G000482325,3,42,381,scaffold
26,G000482325,31,2,381,scaffold
16,G000482325,32,2,381,scaffold
1,G000482325,33,3,381,scaffold
1,G000482325,4,44,381,scaffold
1,G000482325,5,38,381,scaffold
36,G000482325,6,13,381,scaffold
2,G000482325,7,20,381,scaffold
2,G000482325,8,26,381,scaffold
1,G000482325,9,31,381,scaffold
0,G000520495,1,42,381,scaffold
31,G000520495,10,10,381,scaffold
10,G000520495,11,18,381,scaffold
0,G000520495,12,16,381,scaffold
4,G000520495,13,17,381,scaffold
0,G000520495,14,19,381,scaffold
25,G000520495,15,10,381,scaffold
0,G000520495,16,10,381,scaffold
0,G000520495,17,16,381,scaffold
7,G000520495,18,15,381,scaffold
19,G000520495,19,7,381,scaffold
32,G000520495,2,17,381,scaffold
0,G000520495,20,10,381,scaffold
10,G000520495,21,6,381,scaffold
0,G000520495,22,16,381,scaffold
0,G000520495,23,16,381,scaffold
0,G000520495,24,12,381,scaffold
0,G000520495,25,10,381,scaffold
12,G000520495,26,4,381,scaffold
3,G000520495,27,4,381,scaffold
44,G000520495,28,3,381,scaffold
5,G000520495,29,10,381,scaffold
0,G000520495,3,19,381,scaffold
0,G000520495,31,11,381,scaffold
0,G000520495,32,10,381,scaffold
33,G000520495,33,3,381,scaffold
11,G000520495,34,3,381,scaffold
38,G000520495,35,10,381,scaffold
14,G000520495,36,6,381,scaffold
0,G000520495,38,3,381,scaffold
37,G000520495,39,4,381,scaffold
0,G000520495,4,23,381,scaffold
0,G000520495,40,8,381,scaffold
14,G000520495,41,2,381,scaffold
0,G000520495,42,10,381,scaffold
0,G000520495,43,5,381,scaffold
10,G000520495,44,3,381,scaffold
11,G000520495,47,4,381,scaffold
27,G000520495,48,4,381,scaffold
7,G000520495,49,5,381,scaffold
0,G000520495,5,19,381,scaffold
11,G000520495,52,3,381,scaffold
17,G000520495,53,4,381,scaffold
7,G000520495,54,2,381,scaffold
0,G000520495,55,5,381,scaffold
26,G000520495,56,4,381,scaffold
11,G000520495,57,6,381,scaffold
15,G000520495,58,3,381,scaffold
0,G000520495,6,14,381,scaffold
5,G000520495,61,4,381,scaffold
10,G000520495,62,2,381,scaffold
56,G000520495,65,3,381,scaffold
0,G000520495,7,24,381,scaffold
13,G000520495,72,3,381,scaffold
0,G000520495,75,4,381,scaffold
0,G000520495,8,13,381,scaffold
17,G000520495,84,3,381,scaffold
0,G000520495,85,1,381,scaffold
16,G000520495,9,8,381,scaffold
0,G000607225,1,96,381,scaffold
3,G000607225,2,72,381,scaffold
0,G000607225,3,44,381,scaffold
0,G000607225,4,34,381,scaffold
4,G000607225,5,21,381,scaffold
0,G000607225,6,8,381,scaffold
3,G000607225,7,24,381,scaffold
4,G000607225,8,5,381,scaffold
1,G000607225,9,5,381,scaffold
1,G000621865,1,40,381,scaffold
1,G000621865,10,23,381,scaffold
0,G000621865,11,36,381,scaffold
0,G000621865,12,16,381,scaffold
1,G000621865,13,17,381,scaffold
1,G000621865,14,8,381,scaffold
32,G000621865,15,3,381,scaffold
1,G000621865,16,16,381,scaffold
1,G000621865,17,9,381,scaffold
1,G000621865,18,5,381,scaffold
21,G000621865,19,3,381,scaffold
1,G000621865,2,44,381,scaffold
1,G000621865,20,10,381,scaffold
44,G000621865,21,2,381,scaffold
20,G000621865,22,3,381,scaffold
1,G000621865,3,29,381,scaffold
1,G000621865,4,39,381,scaffold
1,G000621865,5,33,381,scaffold
1,G000621865,6,39,381,scaffold
1,G000621865,7,32,381,scaffold
1,G000621865,8,18,381,scaffold
1,G000621865,9,20,381,scaffold
3,G000633415,3,3,381,scaffold
2,G000633455,1,50,381,scaffold
4,G000633455,10,20,381,scaffold
4,G000633455,11,21,381,scaffold
1,G000633455,12,30,381,scaffold
37,G000633455,13,4,381,scaffold
36,G000633455,14,10,381,scaffold
5,G000633455,15,24,381,scaffold
2,G000633455,16,19,381,scaffold
31,G000633455,17,3,381,scaffold
16,G000633455,18,3,381,scaffold
14,G000633455,19,6,381,scaffold
2,G000633455,2,39,381,scaffold
18,G000633455,20,2,381,scaffold
2,G000633455,21,19,381,scaffold
1,G000633455,22,17,381,scaffold
35,G000633455,23,4,381,scaffold
9,G000633455,24,2,381,scaffold
2,G000633455,25,14,381,scaffold
31,G000633455,26,6,381,scaffold
2,G000633455,27,6,381,scaffold
40,G000633455,28,2,381,scaffold
4,G000633455,29,5,381,scaffold
4,G000633455,3,43,381,scaffold
1,G000633455,30,9,381,scaffold
10,G000633455,31,8,381,scaffold
14,G000633455,33,5,381,scaffold
4,G000633455,34,8,381,scaffold
4,G000633455,35,7,381,scaffold
2,G000633455,36,8,381,scaffold
4,G000633455,37,6,381,scaffold
2,G000633455,38,4,381,scaffold
31,G000633455,39,5,381,scaffold
4,G000633455,4,26,381,scaffold
0,G000633455,41,2,381,scaffold
8,G000633455,45,2,381,scaffold
1,G000633455,5,33,381,scaffold
2,G000633455,6,26,381,scaffold
9,G000633455,7,5,381,scaffold
2,G000633455,8,23,381,scaffold
10,G000633455,9,13,381,scaffold
6,G000709085,1,21,381,scaffold
11,G000709085,10,8,381,scaffold
2,G000709085,11,8,381,scaffold
3,G000709085,12,14,381,scaffold
22,G000709085,13,4,381,scaffold
2,G000709085,14,14,381,scaffold
2,G000709085,15,14,381,scaffold
19,G000709085,16,7,381,scaffold
17,G000709085,17,14,381,scaffold
4,G000709085,18,12,381,scaffold
2,G000709085,19,9,381,scaffold
18,G000709085,2,16,381,scaffold
2,G000709085,20,9,381,scaffold
2,G000709085,21,15,381,scaffold
5,G000709085,22,4,381,scaffold
5,G000709085,23,6,381,scaffold
2,G000709085,24,12,381,scaffold
5,G000709085,25,4,381,scaffold
2,G000709085,26,11,381,scaffold
2,G000709085,27,5,381,scaffold
2,G000709085,28,8,381,scaffold
2,G000709085,29,12,381,scaffold
0,G000709085,3,33,381,scaffold
0,G000709085,30,9,381,scaffold
30,G000709085,31,2,381,scaffold
11,G000709085,32,7,381,scaffold
0,G000709085,33,9,381,scaffold
0,G000709085,34,11,381,scaffold
5,G000709085,35,6,381,scaffold
4,G000709085,37,9,381,scaffold
2,G000709085,38,5,381,scaffold
2,G000709085,39,4,381,scaffold
3,G000709085,4,19,381,scaffold
18,G000709085,40,5,381,scaffold
2,G000709085,41,8,381,scaffold
15,G000709085,42,4,381,scaffold
5,G000709085,43,4,381,scaffold
2,G000709085,44,5,381,scaffold
28,G000709085,47,3,381,scaffold
7,G000709085,48,5,381,scaffold
5,G000709085,49,5,381,scaffold
2,G000709085,5,11,381,scaffold
28,G000709085,50,4,381,scaffold
2,G000709085,51,4,381,scaffold
2,G000709085,52,5,381,scaffold
18,G000709085,54,4,381,scaffold
8,G000709085,55,5,381,scaffold
34,G000709085,57,3,381,scaffold
40,G000709085,58,3,381,scaffold
2,G000709085,59,5,381,scaffold
14,G000709085,6,12,381,scaffold
15,G000709085,60,4,381,scaffold
2,G000709085,61,4,381,scaffold
2,G000709085,62,4,381,scaffold
5,G000709085,63,3,381,scaffold
4,G000709085,64,3,381,scaffold
31,G000709085,66,2,381,scaffold
5,G000709085,67,5,381,scaffold
2,G000709085,68,4,381,scaffold
4,G000709085,69,3,381,scaffold
2,G000709085,7,17,381,scaffold
5,G000709085,70,2,381,scaffold
2,G000709085,72,3,381,scaffold
13,G000709085,73,4,381,scaffold
2,G000709085,74,1,381,scaffold
11,G000709085,76,1,381,scaffold
20,G000709085,77,5,381,scaffold
3,G000709085,78,4,381,scaffold
41,G000709085,8,10,381,scaffold
9,G000709085,80,2,381,scaffold
5,G000709085,9,8,381,scaffold
4,G000718015,1,3,381,scaffold
48,G000718095,3,3,381,scaffold
6,G000718095,5,4,381,scaffold
28,G000721105,6,1,381,scaffold
0,G000735105,1,129,381,scaffold
0,G000735105,2,96,381,scaffold
0,G000735105,3,88,381,scaffold
0,G000735105,4,38,381,scaffold
0,G000735105,5,16,381,scaffold
0,G000735105,6,27,381,scaffold
0,G000735105,7,19,381,scaffold
0,G000735105,8,15,381,scaffold
1,G000735105,9,5,381,scaffold
1,G000737765,1,150,381,scaffold
0,G000737765,10,12,381,scaffold
16,G000737765,12,4,381,scaffold
0,G000737765,2,112,381,scaffold
5,G000737765,3,35,381,scaffold
0,G000737765,4,49,381,scaffold
5,G000737765,5,32,381,scaffold
3,G000737765,6,29,381,scaffold
0,G000737765,7,30,381,scaffold
0,G000737765,8,17,381,scaffold
5,G000737765,9,8,381,scaffold
1,G000740805,1,14,381,scaffold
1,G000740805,10,7,381,scaffold
1,G000740805,11,8,381,scaffold
17,G000740805,12,1,381,scaffold
1,G000740805,13,6,381,scaffold
1,G000740805,14,7,381,scaffold
1,G000740805,15,7,381,scaffold
1,G000740805,16,5,381,scaffold
1,G000740805,17,3,381,scaffold
2,G000740805,18,6,381,scaffold
1,G000740805,2,19,381,scaffold
1,G000740805,20,7,381,scaffold
1,G000740805,21,4,381,scaffold
1,G000740805,22,5,381,scaffold
1,G000740805,24,7,381,scaffold
1,G000740805,25,6,381,scaffold
1,G000740805,27,5,381,scaffold
15,G000740805,28,2,381,scaffold
1,G000740805,29,3,381,scaffold
1,G000740805,3,14,381,scaffold
8,G000740805,31,4,381,scaffold
1,G000740805,32,6,381,scaffold
28,G000740805,33,3,381,scaffold
1,G000740805,37,3,381,scaffold
1,G000740805,39,3,381,scaffold
1,G000740805,4,12,381,scaffold
8,G000740805,40,3,381,scaffold
1,G000740805,41,3,381,scaffold
1,G000740805,42,6,381,scaffold
1,G000740805,43,3,381,scaffold
35,G000740805,44,2,381,scaffold
1,G000740805,5,11,381,scaffold
1,G000740805,6,10,381,scaffold
1,G000740805,8,7,381,scaffold
1,G000740805,9,3,381,scaffold
1,G000745135,1,191,381,scaffold
1,G000745135,2,118,381,scaffold
1,G000745135,3,74,381,scaffold
0,G000745135,4,87,381,scaffold
1,G000745135,5,34,381,scaffold
1,G000745135,6,20,381,scaffold
12,G000745135,7,10,381,scaffold
33,G000745135,8,7,381,scaffold
0,G000750635,1,112,381,scaffold
14,G000750635,10,11,381,scaffold
32,G000750635,11,17,381,scaffold
12,G000750635,12,22,381,scaffold
0,G000750635,13,26,381,scaffold
0,G000750635,14,25,381,scaffold
50,G000750635,15,12,381,scaffold
32,G000750635,16,11,381,scaffold
0,G000750635,17,10,381,scaffold
6,G000750635,18,11,381,scaffold
35,G000750635,19,9,381,scaffold
0,G000750635,2,84,381,scaffold
17,G000750635,20,6,381,scaffold
47,G000750635,22,9,381,scaffold
0,G000750635,3,95,381,scaffold
0,G000750635,4,48,381,scaffold
0,G000750635,5,60,381,scaffold
8,G000750635,6,34,381,scaffold
0,G000750635,7,34,381,scaffold
0,G000750635,8,34,381,scaffold
34,G000750635,9,15,381,scaffold
1,G000799305,1,65,381,scaffold
1,G000799305,10,60,381,scaffold
0,G000799305,11,47,381,scaffold
7,G000799305,12,41,381,scaffold
1,G000799305,13,43,381,scaffold
38,G000799305,14,12,381,scaffold
1,G000799305,15,20,381,scaffold
19,G000799305,16,15,381,scaffold
3,G000799305,17,30,381,scaffold
8,G000799305,18,20,381,scaffold
42,G000799305,19,9,381,scaffold
7,G000799305,2,49,381,scaffold
46,G000799305,20,6,381,scaffold
34,G000799305,21,8,381,scaffold
11,G000799305,22,8,381,scaffold
7,G000799305,24,6,381,scaffold
7,G000799305,3,66,381,scaffold
2,G000799305,4,56,381,scaffold
1,G000799305,5,35,381,scaffold
2,G000799305,6,38,381,scaffold
2,G000799305,7,35,381,scaffold
8,G000799305,8,31,381,scaffold
9,G000799305,9,37,381,scaffold
1,G000800155,1,167,381,scaffold
0,G000800155,2,90,381,scaffold
1,G000800155,3,73,381,scaffold
1,G000800155,4,45,381,scaffold
1,G000800155,5,43,381,scaffold
1,G000800155,6,15,381,scaffold
0,G000800155,7,19,381,scaffold
1,G000800155,8,13,381,scaffold
1,G000800155,9,6,381,scaffold
0,G000829905,1,112,381,scaffold
4,G000829905,2,85,381,scaffold
0,G000829905,3,91,381,scaffold
0,G000829905,4,56,381,scaffold
0,G000829905,5,42,381,scaffold
0,G000829905,6,29,381,scaffold
0,G000964915,1,25,381,scaffold
4,G000964915,10,10,381,scaffold
4,G000964915,11,10,381,scaffold
2,G000964915,12,10,381,scaffold
1,G000964915,13,7,381,scaffold
0,G000964915,14,7,381,scaffold
1,G000964915,15,2,381,scaffold
1,G000964915,16,6,381,scaffold
0,G000964915,17,1,381,scaffold
2,G000964915,18,5,381,scaffold
1,G000964915,19,5,381,scaffold
4,G000964915,2,15,381,scaffold
14,G000964915,20,3,381,scaffold
0,G000964915,21,5,381,scaffold
2,G000964915,22,2,381,scaffold
2,G000964915,23,3,381,scaffold
0,G000964915,26,3,381,scaffold
0,G000964915,27,4,381,scaffold
1,G000964915,3,15,381,scaffold
0,G000964915,30,4,381,scaffold
0,G000964915,31,2,381,scaffold
1,G000964915,33,3,381,scaffold
0,G000964915,34,3,381,scaffold
0,G000964915,4,16,381,scaffold
0,G000964915,5,8,381,scaffold
2,G000964915,6,18,381,scaffold
1,G000964915,7,2,381,scaffold
0,G000964915,8,7,381,scaffold
1,G000964915,9,11,381,scaffold
0,G000972495,1,91,381,scaffold
2,G000972495,10,25,381,scaffold
2,G000972495,11,9,381,scaffold
2,G000972495,12,16,381,scaffold
6,G000972495,13,5,381,scaffold
0,G000972495,14,7,381,scaffold
0,G000972495,15,3,381,scaffold
2,G000972495,16,10,381,scaffold
32,G000972495,17,15,381,scaffold
0,G000972495,18,9,381,scaffold
2,G000972495,19,9,381,scaffold
0,G000972495,2,38,381,scaffold
2,G000972495,20,12,381,scaffold
0,G000972495,21,6,381,scaffold
9,G000972495,22,6,381,scaffold
2,G000972495,23,4,381,scaffold
9,G000972495,24,3,381,scaffold
9,G000972495,25,10,381,scaffold
21,G000972495,26,3,381,scaffold
2,G000972495,28,8,381,scaffold
2,G000972495,29,7,381,scaffold
0,G000972495,3,28,381,scaffold
12,G000972495,30,8,381,scaffold
2,G000972495,32,2,381,scaffold
2,G000972495,34,7,381,scaffold
2,G000972495,35,5,381,scaffold
0,G000972495,36,12,381,scaffold
12,G000972495,37,3,381,scaffold
0,G000972495,4,30,381,scaffold
0,G000972495,40,7,381,scaffold
2,G000972495,45,5,381,scaffold
0,G000972495,5,19,381,scaffold
2,G000972495,53,2,381,scaffold
0,G000972495,55,3,381,scaffold
3,G000972495,57,2,381,scaffold
2,G000972495,6,21,381,scaffold
2,G000972495,7,24,381,scaffold
0,G000972495,8,17,381,scaffold
2,G000972495,9,16,381,scaffold
1,G000972925,1,23,381,scaffold
1,G000972925,10,19,381,scaffold
7,G000972925,100,4,381,scaffold
0,G000972925,101,3,381,scaffold
1,G000972925,102,5,381,scaffold
1,G000972925,104,3,381,scaffold
2,G000972925,11,9,381,scaffold
1,G000972925,12,16,381,scaffold
4,G000972925,13,7,381,scaffold
2,G000972925,14,7,381,scaffold
1,G000972925,15,12,381,scaffold
1,G000972925,16,6,381,scaffold
1,G000972925,17,9,381,scaffold
2,G000972925,18,9,381,scaffold
12,G000972925,19,6,381,scaffold
1,G000972925,2,23,381,scaffold
2,G000972925,20,13,381,scaffold
4,G000972925,21,12,381,scaffold
25,G000972925,22,5,381,scaffold
1,G000972925,23,7,381,scaffold
27,G000972925,24,4,381,scaffold
4,G000972925,25,5,381,scaffold
1,G000972925,26,7,381,scaffold
31,G000972925,27,9,381,scaffold
1,G000972925,28,5,381,scaffold
2,G000972925,29,9,381,scaffold
0,G000972925,3,24,381,scaffold
2,G000972925,30,3,381,scaffold
4,G000972925,31,2,381,scaffold
17,G000972925,32,4,381,scaffold
1,G000972925,33,9,381,scaffold
0,G000972925,35,8,381,scaffold
14,G000972925,36,4,381,scaffold
27,G000972925,37,5,381,scaffold
